Generation,Best_Fitness,Avg_Fitness
0,0.19999999999999996,0.5166666666666667
1,0.19999999999999996,0.4453825857519789
2,0.125,0.42402849740932647
3,0.125,0.4448433420365535
4,0.125,0.44411764705882356
5,0.125,0.45193798449612405
6,0.125,0.4442258883248731
7,0.125,0.4667754569190601
8,0.125,0.4538411458333333
9,0.125,0.46514175257731966
10,0.125,0.46020408163265303
11,0.125,0.45583333333333337
12,0.125,0.453598971722365
13,0.125,0.44854060913705585
14,0.125,0.4551526717557252
15,0.125,0.4527078085642317
16,0.125,0.47302798982188304
17,0.125,0.4763392857142858
18,0.125,0.4781329923273657
19,0.125,0.47620865139949103
20,0.125,0.4498727735368957
21,0.125,0.46089743589743587
22,0.125,0.45749354005167964
23,0.125,0.4592307692307693
24,0.125,0.45271317829457364
25,0.125,0.4590561224489796
26,0.125,0.45386075949367083
27,0.125,0.4590330788804071
28,0.125,0.45109254498714657
29,0.125,0.4571065989847716
30,0.125,0.48142317380352645
31,0.125,0.4650632911392405
32,0.125,0.4697103274559194
33,0.125,0.46042713567839194
34,0.125,0.4607954545454545
35,0.125,0.45672588832487304
36,0.125,0.46582914572864315
37,0.125,0.46618387909319897
38,0.125,0.46614321608040193
39,0.125,0.46125
40,0.125,0.4731108312342569
41,0.125,0.467550505050505
42,0.125,0.4553391959798996
43,0.125,0.4690326633165829
44,0.125,0.4723618090452261
45,0.125,0.46748120300751883
46,0.125,0.46914357682619645
47,0.125,0.4641414141414142
48,0.125,0.4690176322418136
49,0.125,0.4675692695214106
50,0.125,0.46605793450881605
51,0.125,0.45905063291139236
52,0.125,0.46753164556962024
53,0.125,0.46624040920716114
54,0.125,0.4660759493670887
55,0.125,0.4760204081632653
56,0.125,0.475625
57,0.125,0.4664141414141414
58,0.125,0.481615776081425
59,0.125,0.46786616161616157
60,0.125,0.46696202531645564
61,0.125,0.4698604060913706
62,0.125,0.4871827411167513
63,0.125,0.47373737373737373
64,0.125,0.4809343434343434
65,0.125,0.47928388746803063
66,0.125,0.4831645569620253
67,0.125,0.49173076923076925
68,0.125,0.47993749999999996
69,0.125,0.47674999999999995
70,0.125,0.4814861460957179
71,0.125,0.48864213197969547
72,0.125,0.4761875
73,0.125,0.4816582914572864
74,0.125,0.4763853904282116
75,0.125,0.47249373433583963
